location	variant	date	sequences
Indiana	other	2023-02-27	2
Maryland	other	2023-02-27	1
Michigan	other	2023-02-27	3
Minnesota	other	2023-02-27	2
Nebraska	other	2023-02-27	1
New Jersey	other	2023-02-27	1
New York	other	2023-02-27	3
Oregon	other	2023-02-27	1
Pennsylvania	other	2023-02-27	1
Rhode Island	other	2023-02-27	1
South Carolina	other	2023-02-27	1
Tennessee	other	2023-02-27	1
Texas	other	2023-02-27	3
Utah	other	2023-02-27	1
Washington	other	2023-02-27	4
Arkansas	other	2023-02-28	2
California	other	2023-02-28	1
Colorado	other	2023-02-28	2
Connecticut	other	2023-02-28	1
Florida	other	2023-02-28	1
Illinois	other	2023-02-28	1
Indiana	other	2023-02-28	1
Michigan	other	2023-02-28	1
Nebraska	other	2023-02-28	1
New Jersey	other	2023-02-28	3
New York	other	2023-02-28	1
North Carolina	other	2023-02-28	1
North Dakota	other	2023-02-28	2
Pennsylvania	other	2023-02-28	1
Puerto Rico	other	2023-02-28	1
Texas	other	2023-02-28	1
Virginia	other	2023-02-28	3
Washington	other	2023-02-28	1
Wisconsin	other	2023-02-28	1
Arizona	other	2023-03-01	1
California	other	2023-03-01	6
Delaware	other	2023-03-01	1
Florida	other	2023-03-01	1
Hawaii	other	2023-03-01	3
Illinois	other	2023-03-01	1
Indiana	other	2023-03-01	1
Louisiana	other	2023-03-01	1
Michigan	other	2023-03-01	1
Minnesota	other	2023-03-01	8
New York	other	2023-03-01	3
North Carolina	other	2023-03-01	1
Ohio	other	2023-03-01	1
Oregon	other	2023-03-01	1
Puerto Rico	other	2023-03-01	1
Texas	other	2023-03-01	3
Virginia	other	2023-03-01	2
Washington	other	2023-03-01	3
Wisconsin	other	2023-03-01	2
Arizona	other	2023-03-02	1
California	other	2023-03-02	4
Connecticut	other	2023-03-02	1
Illinois	other	2023-03-02	2
Michigan	other	2023-03-02	1
Minnesota	other	2023-03-02	1
Nevada	other	2023-03-02	1
New Jersey	other	2023-03-02	1
New York	other	2023-03-02	3
Ohio	other	2023-03-02	1
Pennsylvania	other	2023-03-02	2
Texas	other	2023-03-02	3
Virginia	other	2023-03-02	1
California	other	2023-03-03	8
Illinois	other	2023-03-03	3
Iowa	other	2023-03-03	2
Kentucky	other	2023-03-03	1
Nevada	other	2023-03-03	2
New York	other	2023-03-03	1
Texas	other	2023-03-03	4
Virginia	other	2023-03-03	1
Wisconsin	other	2023-03-03	2
Alaska	other	2023-03-04	1
California	other	2023-03-04	2
Florida	other	2023-03-04	2
Hawaii	other	2023-03-04	1
Illinois	other	2023-03-04	2
Michigan	other	2023-03-04	1
New York	other	2023-03-04	3
Tennessee	other	2023-03-04	1
Virginia	other	2023-03-04	1
Wisconsin	other	2023-03-04	1
California	other	2023-03-05	5
Connecticut	other	2023-03-05	1
Florida	other	2023-03-05	1
Illinois	other	2023-03-05	1
Indiana	other	2023-03-05	1
Kentucky	other	2023-03-05	1
Michigan	other	2023-03-05	1
New Jersey	other	2023-03-05	1
Tennessee	other	2023-03-05	1
Texas	other	2023-03-05	1
Washington	other	2023-03-05	2
Wisconsin	other	2023-03-05	1
California	other	2023-03-06	2
Delaware	other	2023-03-06	1
Florida	other	2023-03-06	1
Illinois	other	2023-03-06	5
Iowa	other	2023-03-06	1
Michigan	other	2023-03-06	3
New Jersey	other	2023-03-06	1
New York	other	2023-03-06	1
North Carolina	other	2023-03-06	1
Puerto Rico	other	2023-03-06	2
Rhode Island	other	2023-03-06	1
Tennessee	other	2023-03-06	1
Texas	other	2023-03-06	2
Washington	other	2023-03-06	1
Alaska	other	2023-03-07	1
Arkansas	other	2023-03-07	1
California	other	2023-03-07	3
Florida	other	2023-03-07	2
Hawaii	other	2023-03-07	1
Illinois	other	2023-03-07	1
Maryland	other	2023-03-07	1
Michigan	other	2023-03-07	4
Minnesota	other	2023-03-07	1
Nevada	other	2023-03-07	1
New York	other	2023-03-07	3
North Carolina	other	2023-03-07	1
Oregon	other	2023-03-07	1
Tennessee	other	2023-03-07	1
California	other	2023-03-08	8
Illinois	other	2023-03-08	1
Kentucky	other	2023-03-08	1
Maryland	other	2023-03-08	1
Minnesota	other	2023-03-08	2
Missouri	other	2023-03-08	1
New York	other	2023-03-08	1
Oklahoma	other	2023-03-08	1
Washington	other	2023-03-08	1
Wisconsin	other	2023-03-08	1
California	other	2023-03-09	5
Florida	other	2023-03-09	1
Georgia	other	2023-03-09	1
Indiana	other	2023-03-09	1
Michigan	other	2023-03-09	2
Nevada	other	2023-03-09	1
North Carolina	other	2023-03-09	1
Ohio	other	2023-03-09	1
Texas	other	2023-03-09	1
Virginia	other	2023-03-09	1
California	other	2023-03-10	3
Illinois	other	2023-03-10	2
Massachusetts	other	2023-03-10	4
Michigan	other	2023-03-10	1
Mississippi	other	2023-03-10	1
New Jersey	other	2023-03-10	1
Texas	other	2023-03-10	1
Virginia	other	2023-03-10	2
Washington	other	2023-03-10	1
Wisconsin	other	2023-03-10	1
California	other	2023-03-11	5
Hawaii	other	2023-03-11	1
New York	other	2023-03-11	1
Puerto Rico	other	2023-03-11	1
Washington	other	2023-03-11	2
Wisconsin	other	2023-03-11	1
Georgia	other	2023-03-12	1
Hawaii	other	2023-03-12	1
Kentucky	other	2023-03-12	1
Tennessee	other	2023-03-12	1
Texas	other	2023-03-12	1
Virginia	other	2023-03-12	2
Washington	other	2023-03-12	1
Wisconsin	other	2023-03-12	1
Arizona	other	2023-03-13	3
California	other	2023-03-13	2
Kansas	other	2023-03-13	1
Maryland	other	2023-03-13	1
Minnesota	other	2023-03-13	1
New Jersey	other	2023-03-13	2
New York	other	2023-03-13	1
Ohio	other	2023-03-13	1
Texas	other	2023-03-13	1
Wisconsin	other	2023-03-13	1
Arkansas	other	2023-03-14	1
California	other	2023-03-14	2
Florida	other	2023-03-14	1
Hawaii	other	2023-03-14	1
Massachusetts	other	2023-03-14	1
Minnesota	other	2023-03-14	2
Nevada	other	2023-03-14	1
New Jersey	other	2023-03-14	2
New York	other	2023-03-14	1
Oregon	other	2023-03-14	1
Puerto Rico	other	2023-03-14	2
Tennessee	other	2023-03-14	1
Texas	other	2023-03-14	3
Washington	other	2023-03-14	4
California	other	2023-03-15	4
Colorado	other	2023-03-15	1
Florida	other	2023-03-15	1
Illinois	other	2023-03-15	2
Minnesota	other	2023-03-15	1
New York	other	2023-03-15	1
Tennessee	other	2023-03-15	1
Virginia	other	2023-03-15	2
Washington	other	2023-03-15	5
West Virginia	other	2023-03-15	1
California	other	2023-03-16	5
Florida	other	2023-03-16	1
Hawaii	other	2023-03-16	1
Louisiana	other	2023-03-16	1
Massachusetts	other	2023-03-16	1
Nebraska	other	2023-03-16	1
Nevada	other	2023-03-16	1
New Jersey	other	2023-03-16	1
New York	other	2023-03-16	2
North Carolina	other	2023-03-16	1
Puerto Rico	other	2023-03-16	1
South Carolina	other	2023-03-16	1
Texas	other	2023-03-16	1
Wisconsin	other	2023-03-16	1
California	other	2023-03-17	2
Georgia	other	2023-03-17	1
Illinois	other	2023-03-17	3
New York	other	2023-03-17	2
Puerto Rico	other	2023-03-17	1
South Carolina	other	2023-03-17	1
Tennessee	other	2023-03-17	2
Texas	other	2023-03-17	1
Washington	other	2023-03-17	1
California	other	2023-03-18	2
Hawaii	other	2023-03-18	1
Maryland	other	2023-03-18	1
Minnesota	other	2023-03-18	1
Oregon	other	2023-03-18	2
Arizona	other	2023-03-19	1
California	other	2023-03-19	2
Massachusetts	other	2023-03-19	1
Nebraska	other	2023-03-19	1
Nevada	other	2023-03-19	1
New York	other	2023-03-19	1
Tennessee	other	2023-03-19	1
California	other	2023-03-20	4
Connecticut	other	2023-03-20	2
Florida	other	2023-03-20	1
Missouri	other	2023-03-20	1
New York	other	2023-03-20	2
North Carolina	other	2023-03-20	1
Ohio	other	2023-03-20	1
Texas	other	2023-03-20	2
Virginia	other	2023-03-20	1
Washington	other	2023-03-20	1
Wisconsin	other	2023-03-20	2
Alabama	other	2023-03-21	1
California	other	2023-03-21	2
Florida	other	2023-03-21	1
Missouri	other	2023-03-21	1
Nevada	other	2023-03-21	1
New Jersey	other	2023-03-21	1
New York	other	2023-03-21	1
Texas	other	2023-03-21	1
Washington	other	2023-03-21	6
Alaska	other	2023-03-22	2
California	other	2023-03-22	2
Illinois	other	2023-03-22	1
Massachusetts	other	2023-03-22	1
Minnesota	other	2023-03-22	2
New Jersey	other	2023-03-22	2
New York	other	2023-03-22	1
Ohio	other	2023-03-22	1
Pennsylvania	other	2023-03-22	1
Vermont	other	2023-03-22	1
Washington	other	2023-03-22	1
Washington DC	other	2023-03-22	1
Wisconsin	other	2023-03-22	1
California	other	2023-03-23	5
Florida	other	2023-03-23	1
Hawaii	other	2023-03-23	1
New York	other	2023-03-23	2
North Carolina	other	2023-03-23	1
Oklahoma	other	2023-03-23	1
Pennsylvania	other	2023-03-23	1
Puerto Rico	other	2023-03-23	1
Vermont	other	2023-03-23	1
California	other	2023-03-24	2
Indiana	other	2023-03-24	2
Nevada	other	2023-03-24	1
New York	other	2023-03-24	1
Ohio	other	2023-03-24	1
Tennessee	other	2023-03-24	1
Texas	other	2023-03-24	3
Virginia	other	2023-03-24	1
Washington	other	2023-03-24	2
Wisconsin	other	2023-03-24	1
California	other	2023-03-25	5
Connecticut	other	2023-03-25	1
Florida	other	2023-03-25	2
New York	other	2023-03-25	2
Texas	other	2023-03-25	1
Virginia	other	2023-03-25	1
Washington	other	2023-03-25	1
Arkansas	other	2023-03-26	1
California	other	2023-03-26	3
Hawaii	other	2023-03-26	1
Illinois	other	2023-03-26	2
Massachusetts	other	2023-03-26	1
Nevada	other	2023-03-26	1
New Jersey	other	2023-03-26	1
North Carolina	other	2023-03-26	1
California	other	2023-03-27	2
Connecticut	other	2023-03-27	1
Hawaii	other	2023-03-27	1
Illinois	other	2023-03-27	2
Indiana	other	2023-03-27	1
Louisiana	other	2023-03-27	1
Maine	other	2023-03-27	1
Michigan	other	2023-03-27	1
Minnesota	other	2023-03-27	2
Nevada	other	2023-03-27	1
New York	other	2023-03-27	1
Ohio	other	2023-03-27	1
Oregon	other	2023-03-27	1
Puerto Rico	other	2023-03-27	1
Tennessee	other	2023-03-27	1
Virginia	other	2023-03-27	3
Washington	other	2023-03-27	1
California	other	2023-03-28	2
Florida	other	2023-03-28	1
Mississippi	other	2023-03-28	1
Nevada	other	2023-03-28	1
Washington	other	2023-03-28	5
California	other	2023-03-29	3
Hawaii	other	2023-03-29	2
Illinois	other	2023-03-29	2
Michigan	other	2023-03-29	1
Minnesota	other	2023-03-29	1
New York	other	2023-03-29	1
North Carolina	other	2023-03-29	2
Washington	other	2023-03-29	3
Arizona	other	2023-03-30	1
California	other	2023-03-30	1
Florida	other	2023-03-30	2
Hawaii	other	2023-03-30	1
Iowa	other	2023-03-30	1
Minnesota	other	2023-03-30	2
Nevada	other	2023-03-30	3
New York	other	2023-03-30	1
Oregon	other	2023-03-30	1
Texas	other	2023-03-30	1
Vermont	other	2023-03-30	1
Washington	other	2023-03-30	1
Wisconsin	other	2023-03-30	2
California	other	2023-03-31	3
Hawaii	other	2023-03-31	2
Indiana	other	2023-03-31	1
New York	other	2023-03-31	1
Tennessee	other	2023-03-31	1
Virginia	other	2023-03-31	1
Washington	other	2023-03-31	3
California	other	2023-04-01	2
Massachusetts	other	2023-04-01	1
Minnesota	other	2023-04-01	1
Nevada	other	2023-04-01	1
New York	other	2023-04-01	1
Ohio	other	2023-04-01	1
Oregon	other	2023-04-01	1
Washington	other	2023-04-01	2
California	other	2023-04-02	2
Connecticut	other	2023-04-02	1
Michigan	other	2023-04-02	2
North Carolina	other	2023-04-02	2
Tennessee	other	2023-04-02	1
Virginia	other	2023-04-02	1
Washington	other	2023-04-02	2
California	other	2023-04-03	5
Hawaii	other	2023-04-03	1
Indiana	other	2023-04-03	1
Maryland	other	2023-04-03	2
California	other	2023-04-04	7
Hawaii	other	2023-04-04	1
Illinois	other	2023-04-04	1
Missouri	other	2023-04-04	1
Oklahoma	other	2023-04-04	1
Oregon	other	2023-04-04	1
Tennessee	other	2023-04-04	1
Texas	other	2023-04-04	1
Virginia	other	2023-04-04	1
Washington	other	2023-04-04	1
California	other	2023-04-05	4
Connecticut	other	2023-04-05	1
Michigan	other	2023-04-05	1
New York	other	2023-04-05	2
Oregon	other	2023-04-05	1
Puerto Rico	other	2023-04-05	1
Tennessee	other	2023-04-05	1
Virginia	other	2023-04-05	2
Washington	other	2023-04-05	1
Wisconsin	other	2023-04-05	1
Alabama	other	2023-04-06	1
California	other	2023-04-06	1
Georgia	other	2023-04-06	1
Hawaii	other	2023-04-06	1
Michigan	other	2023-04-06	1
New Jersey	other	2023-04-06	4
New York	other	2023-04-06	3
North Carolina	other	2023-04-06	1
Pennsylvania	other	2023-04-06	1
Vermont	other	2023-04-06	1
Arkansas	other	2023-04-07	1
California	other	2023-04-07	2
Hawaii	other	2023-04-07	1
Minnesota	other	2023-04-07	1
Nevada	other	2023-04-07	1
New York	other	2023-04-07	1
Texas	other	2023-04-07	1
Washington	other	2023-04-07	2
New York	other	2023-04-08	1
North Carolina	other	2023-04-08	1
Pennsylvania	other	2023-04-08	1
Puerto Rico	other	2023-04-08	2
Texas	other	2023-04-08	2
Washington	other	2023-04-08	3
Wisconsin	other	2023-04-08	1
Hawaii	other	2023-04-09	2
Massachusetts	other	2023-04-09	1
North Carolina	other	2023-04-09	1
California	other	2023-04-10	4
Connecticut	other	2023-04-10	1
Delaware	other	2023-04-10	1
Hawaii	other	2023-04-10	2
Illinois	other	2023-04-10	1
Michigan	other	2023-04-10	1
Mississippi	other	2023-04-10	2
New Jersey	other	2023-04-10	1
New York	other	2023-04-10	3
Oregon	other	2023-04-10	2
Puerto Rico	other	2023-04-10	2
Tennessee	other	2023-04-10	1
Washington	other	2023-04-10	2
Wisconsin	other	2023-04-10	1
Arizona	other	2023-04-11	1
California	other	2023-04-11	3
New York	other	2023-04-11	2
Pennsylvania	other	2023-04-11	1
Texas	other	2023-04-11	1
Washington	other	2023-04-11	1
California	other	2023-04-12	7
Hawaii	other	2023-04-12	2
Michigan	other	2023-04-12	1
New Jersey	other	2023-04-12	1
New Mexico	other	2023-04-12	1
Oregon	other	2023-04-12	1
Pennsylvania	other	2023-04-12	2
Texas	other	2023-04-12	1
Wisconsin	other	2023-04-12	1
California	other	2023-04-13	1
Florida	other	2023-04-13	2
Michigan	other	2023-04-13	1
Missouri	other	2023-04-13	1
Texas	other	2023-04-13	1
California	other	2023-04-14	5
Colorado	other	2023-04-14	1
New York	other	2023-04-14	1
North Carolina	other	2023-04-14	1
Texas	other	2023-04-14	1
California	other	2023-04-15	2
Mississippi	other	2023-04-15	1
Nebraska	other	2023-04-15	1
Nevada	other	2023-04-15	1
New Jersey	other	2023-04-15	2
New Mexico	other	2023-04-15	2
New York	other	2023-04-15	1
Rhode Island	other	2023-04-15	1
Texas	other	2023-04-15	2
California	other	2023-04-16	3
Georgia	other	2023-04-16	1
Michigan	other	2023-04-16	1
Minnesota	other	2023-04-16	1
New Jersey	other	2023-04-16	1
New Mexico	other	2023-04-16	1
Washington	other	2023-04-16	3
California	other	2023-04-17	7
Hawaii	other	2023-04-17	2
Michigan	other	2023-04-17	1
North Carolina	other	2023-04-17	2
Puerto Rico	other	2023-04-17	1
Tennessee	other	2023-04-17	1
Wisconsin	other	2023-04-17	1
California	other	2023-04-18	3
Minnesota	other	2023-04-18	1
New Jersey	other	2023-04-18	2
New Mexico	other	2023-04-18	1
New York	other	2023-04-18	1
Texas	other	2023-04-18	1
Wisconsin	other	2023-04-18	1
California	other	2023-04-19	4
Colorado	other	2023-04-19	1
Florida	other	2023-04-19	1
Hawaii	other	2023-04-19	2
New York	other	2023-04-19	4
Pennsylvania	other	2023-04-19	1
Puerto Rico	other	2023-04-19	1
Washington	other	2023-04-19	1
Arizona	other	2023-04-20	1
California	other	2023-04-20	3
Florida	other	2023-04-20	1
Hawaii	other	2023-04-20	1
Maine	other	2023-04-20	1
Maryland	other	2023-04-20	1
Pennsylvania	other	2023-04-20	1
Virginia	other	2023-04-20	1
California	other	2023-04-21	2
Hawaii	other	2023-04-21	1
Minnesota	other	2023-04-21	1
Oregon	other	2023-04-21	1
Puerto Rico	other	2023-04-21	2
California	other	2023-04-22	1
Hawaii	other	2023-04-22	1
Nebraska	other	2023-04-22	1
North Carolina	other	2023-04-22	1
Puerto Rico	other	2023-04-22	2
Utah	other	2023-04-22	1
Washington	other	2023-04-22	4
Alaska	other	2023-04-23	1
Hawaii	other	2023-04-23	1
Virginia	other	2023-04-23	1
California	other	2023-04-24	3
Hawaii	other	2023-04-24	1
Maryland	other	2023-04-24	1
New Jersey	other	2023-04-24	1
North Carolina	other	2023-04-24	1
Arizona	other	2023-04-25	1
California	other	2023-04-25	5
Colorado	other	2023-04-25	1
Florida	other	2023-04-25	1
Hawaii	other	2023-04-25	1
North Carolina	other	2023-04-25	1
Texas	other	2023-04-25	2
Wisconsin	other	2023-04-25	1
California	other	2023-04-26	4
Georgia	other	2023-04-26	2
Hawaii	other	2023-04-26	1
Illinois	other	2023-04-26	1
Maryland	other	2023-04-26	1
Texas	other	2023-04-26	1
Illinois	other	2023-04-27	3
Michigan	other	2023-04-27	1
Minnesota	other	2023-04-27	1
New Jersey	other	2023-04-27	1
New York	other	2023-04-27	1
Pennsylvania	other	2023-04-27	1
Washington	other	2023-04-27	2
West Virginia	other	2023-04-27	1
California	other	2023-04-28	1
Illinois	other	2023-04-28	1
Maine	other	2023-04-28	3
New York	other	2023-04-28	1
Tennessee	other	2023-04-28	1
Texas	other	2023-04-28	2
California	other	2023-04-29	3
Hawaii	other	2023-04-29	1
Michigan	other	2023-04-29	1
Minnesota	other	2023-04-29	1
Puerto Rico	other	2023-04-29	1
Virginia	other	2023-04-29	1
Washington	other	2023-04-29	1
California	other	2023-04-30	3
Maine	other	2023-04-30	1
Michigan	other	2023-04-30	1
North Carolina	other	2023-04-30	1
Washington	other	2023-04-30	3
California	other	2023-05-01	3
Illinois	other	2023-05-01	1
Missouri	other	2023-05-01	1
New Jersey	other	2023-05-01	1
New York	other	2023-05-01	4
North Carolina	other	2023-05-01	1
Puerto Rico	other	2023-05-01	3
Texas	other	2023-05-01	1
California	other	2023-05-02	5
Hawaii	other	2023-05-02	1
Illinois	other	2023-05-02	1
Minnesota	other	2023-05-02	1
Nebraska	other	2023-05-02	1
New Jersey	other	2023-05-02	1
North Carolina	other	2023-05-02	1
Puerto Rico	other	2023-05-02	1
Washington	other	2023-05-02	1
California	other	2023-05-03	2
Delaware	other	2023-05-03	1
Iowa	other	2023-05-03	1
New Jersey	other	2023-05-03	1
Pennsylvania	other	2023-05-03	1
Puerto Rico	other	2023-05-03	1
Rhode Island	other	2023-05-03	1
Utah	other	2023-05-03	1
Virginia	other	2023-05-03	1
Washington	other	2023-05-03	1
California	other	2023-05-04	6
Colorado	other	2023-05-04	2
Georgia	other	2023-05-04	1
Hawaii	other	2023-05-04	1
Maine	other	2023-05-04	2
New York	other	2023-05-04	1
North Carolina	other	2023-05-04	1
Puerto Rico	other	2023-05-04	1
California	other	2023-05-05	2
Connecticut	other	2023-05-05	1
Hawaii	other	2023-05-05	2
New York	other	2023-05-05	1
North Carolina	other	2023-05-05	1
Puerto Rico	other	2023-05-05	1
South Carolina	other	2023-05-05	1
Washington	other	2023-05-05	1
California	other	2023-05-06	2
Connecticut	other	2023-05-06	1
Florida	other	2023-05-06	1
Hawaii	other	2023-05-06	1
Ohio	other	2023-05-06	1
California	other	2023-05-07	2
Hawaii	other	2023-05-07	2
Minnesota	other	2023-05-07	1
New York	other	2023-05-07	1
Pennsylvania	other	2023-05-07	1
Texas	other	2023-05-07	1
Utah	other	2023-05-07	2
Washington	other	2023-05-07	1
Wisconsin	other	2023-05-07	1
California	other	2023-05-08	2
Florida	other	2023-05-08	2
Maine	other	2023-05-08	1
Maryland	other	2023-05-08	1
Massachusetts	other	2023-05-08	1
Minnesota	other	2023-05-08	2
Nebraska	other	2023-05-08	1
New Jersey	other	2023-05-08	1
New York	other	2023-05-08	3
North Carolina	other	2023-05-08	1
Tennessee	other	2023-05-08	1
California	other	2023-05-09	2
Hawaii	other	2023-05-09	1
Michigan	other	2023-05-09	1
New Jersey	other	2023-05-09	1
Texas	other	2023-05-09	1
Utah	other	2023-05-09	2
Washington	other	2023-05-09	1
California	other	2023-05-10	2
Colorado	other	2023-05-10	1
Connecticut	other	2023-05-10	1
Florida	other	2023-05-10	1
New York	other	2023-05-10	3
North Carolina	other	2023-05-10	2
North Dakota	other	2023-05-10	1
Rhode Island	other	2023-05-10	1
South Carolina	other	2023-05-10	1
California	other	2023-05-11	2
Florida	other	2023-05-11	1
Hawaii	other	2023-05-11	1
Minnesota	other	2023-05-11	3
New Jersey	other	2023-05-11	2
North Carolina	other	2023-05-11	2
California	other	2023-05-12	6
Georgia	other	2023-05-12	1
Hawaii	other	2023-05-12	2
Illinois	other	2023-05-12	1
Louisiana	other	2023-05-12	1
Maine	other	2023-05-12	1
Maryland	other	2023-05-12	1
Minnesota	other	2023-05-12	1
Nebraska	other	2023-05-12	1
New York	other	2023-05-12	2
Washington	other	2023-05-12	3
Delaware	other	2023-05-13	1
Hawaii	other	2023-05-13	1
California	other	2023-05-14	4
North Carolina	other	2023-05-14	1
Utah	other	2023-05-14	1
Arizona	other	2023-05-15	1
California	other	2023-05-15	1
Colorado	other	2023-05-15	1
Hawaii	other	2023-05-15	1
Michigan	other	2023-05-15	2
Minnesota	other	2023-05-15	2
North Carolina	other	2023-05-15	1
Puerto Rico	other	2023-05-15	3
Tennessee	other	2023-05-15	1
Texas	other	2023-05-15	1
Virginia	other	2023-05-15	1
California	other	2023-05-16	3
Georgia	other	2023-05-16	1
Hawaii	other	2023-05-16	2
Illinois	other	2023-05-16	1
Indiana	other	2023-05-16	1
Maryland	other	2023-05-16	1
Michigan	other	2023-05-16	2
Nevada	other	2023-05-16	1
New York	other	2023-05-16	1
Puerto Rico	other	2023-05-16	1
California	other	2023-05-17	2
Hawaii	other	2023-05-17	3
Iowa	other	2023-05-17	1
New York	other	2023-05-17	3
North Carolina	other	2023-05-17	2
Puerto Rico	other	2023-05-17	1
Washington	other	2023-05-17	2
California	other	2023-05-18	2
Hawaii	other	2023-05-18	2
North Carolina	other	2023-05-18	1
Oregon	other	2023-05-18	1
Texas	other	2023-05-18	1
California	other	2023-05-19	1
Hawaii	other	2023-05-19	1
Michigan	other	2023-05-19	1
Minnesota	other	2023-05-19	1
New York	other	2023-05-19	2
Texas	other	2023-05-19	1
California	other	2023-05-20	2
Indiana	other	2023-05-20	1
Minnesota	other	2023-05-20	1
Nevada	other	2023-05-20	1
New Jersey	other	2023-05-20	1
Washington	other	2023-05-20	1
California	other	2023-05-22	3
Hawaii	other	2023-05-22	4
Michigan	other	2023-05-22	1
Nevada	other	2023-05-22	2
New York	other	2023-05-22	1
Tennessee	other	2023-05-22	1
Utah	other	2023-05-22	1
Vermont	other	2023-05-22	1
Virginia	other	2023-05-22	1
California	other	2023-05-23	1
Illinois	other	2023-05-23	1
New Jersey	other	2023-05-23	1
North Carolina	other	2023-05-23	1
Tennessee	other	2023-05-23	1
California	other	2023-05-24	2
Connecticut	other	2023-05-24	1
Michigan	other	2023-05-24	1
Texas	other	2023-05-24	2
Virginia	other	2023-05-24	1
California	other	2023-05-25	1
Connecticut	other	2023-05-25	1
Hawaii	other	2023-05-25	2
Michigan	other	2023-05-25	2
New York	other	2023-05-25	1
Washington	other	2023-05-25	1
California	other	2023-05-26	3
New Jersey	other	2023-05-26	1
New York	other	2023-05-26	2
California	other	2023-05-27	3
Hawaii	other	2023-05-27	1
Michigan	other	2023-05-27	2
Nevada	other	2023-05-27	1
Puerto Rico	other	2023-05-27	1
Washington	other	2023-05-27	2
California	other	2023-05-28	2
Connecticut	other	2023-05-28	1
Washington	other	2023-05-28	2
California	other	2023-05-29	4
Nevada	other	2023-05-29	1
New York	other	2023-05-29	3
Washington	other	2023-05-29	1
California	other	2023-05-30	6
Florida	other	2023-05-30	2
Massachusetts	other	2023-05-30	2
New York	other	2023-05-30	2
North Carolina	other	2023-05-30	2
Ohio	other	2023-05-30	1
Pennsylvania	other	2023-05-30	1
Texas	other	2023-05-30	1
Utah	other	2023-05-30	1
Virginia	other	2023-05-30	1
Washington	other	2023-05-30	2
California	other	2023-05-31	3
Hawaii	other	2023-05-31	2
Massachusetts	other	2023-05-31	1
Michigan	other	2023-05-31	1
Nevada	other	2023-05-31	1
North Carolina	other	2023-05-31	1
Virginia	other	2023-05-31	2
Washington	other	2023-05-31	4
California	other	2023-06-01	3
Michigan	other	2023-06-01	1
Minnesota	other	2023-06-01	1
New Jersey	other	2023-06-01	1
New York	other	2023-06-01	1
North Carolina	other	2023-06-01	1
Texas	other	2023-06-01	1
California	other	2023-06-02	1
Massachusetts	other	2023-06-02	1
New York	other	2023-06-02	2
North Carolina	other	2023-06-02	1
Oregon	other	2023-06-02	2
Texas	other	2023-06-02	1
California	other	2023-06-03	3
Massachusetts	other	2023-06-03	1
New York	other	2023-06-03	1
Texas	other	2023-06-03	1
California	other	2023-06-04	3
Oregon	other	2023-06-04	1
Washington	other	2023-06-04	1
California	other	2023-06-05	1
Illinois	other	2023-06-05	1
Michigan	other	2023-06-05	1
Nevada	other	2023-06-05	2
New York	other	2023-06-05	3
Tennessee	other	2023-06-05	1
Texas	other	2023-06-05	1
California	other	2023-06-06	3
Connecticut	other	2023-06-06	1
Florida	other	2023-06-06	4
Michigan	other	2023-06-06	1
New York	other	2023-06-06	1
Texas	other	2023-06-06	1
California	other	2023-06-07	3
Colorado	other	2023-06-07	1
Hawaii	other	2023-06-07	1
Massachusetts	other	2023-06-07	1
Puerto Rico	other	2023-06-07	1
Utah	other	2023-06-07	1
Virginia	other	2023-06-07	1
Arizona	other	2023-06-08	1
California	other	2023-06-08	3
Florida	other	2023-06-08	1
New York	other	2023-06-08	1
Ohio	other	2023-06-08	2
Tennessee	other	2023-06-08	1
Utah	other	2023-06-08	2
California	other	2023-06-09	6
Colorado	other	2023-06-09	1
Connecticut	other	2023-06-09	3
Michigan	other	2023-06-09	1
Minnesota	other	2023-06-09	4
New York	other	2023-06-09	4
Arizona	other	2023-06-10	1
California	other	2023-06-10	1
Colorado	other	2023-06-10	1
Illinois	other	2023-06-10	1
Nevada	other	2023-06-10	1
New York	other	2023-06-10	3
California	other	2023-06-11	1
Maryland	other	2023-06-11	1
North Carolina	other	2023-06-11	1
New Jersey	other	2023-06-12	1
New York	other	2023-06-12	1
North Carolina	other	2023-06-12	1
South Carolina	other	2023-06-12	1
Tennessee	other	2023-06-12	2
California	other	2023-06-13	2
Connecticut	other	2023-06-13	2
Florida	other	2023-06-13	1
Hawaii	other	2023-06-13	2
Illinois	other	2023-06-13	1
Washington	other	2023-06-13	4
California	other	2023-06-14	5
Connecticut	other	2023-06-14	1
Florida	other	2023-06-14	1
New York	other	2023-06-14	2
Texas	other	2023-06-14	1
Utah	other	2023-06-14	1
Washington	other	2023-06-14	1
California	other	2023-06-15	1
Florida	other	2023-06-15	1
Georgia	other	2023-06-15	2
New York	other	2023-06-15	1
Texas	other	2023-06-15	1
Virginia	other	2023-06-15	1
Washington	other	2023-06-15	1
Wisconsin	other	2023-06-15	1
California	other	2023-06-16	6
Hawaii	other	2023-06-16	1
Illinois	other	2023-06-16	1
Michigan	other	2023-06-16	1
New York	other	2023-06-16	1
Illinois	other	2023-06-17	1
California	other	2023-06-18	3
Connecticut	other	2023-06-18	1
California	other	2023-06-19	2
Delaware	other	2023-06-19	1
Florida	other	2023-06-19	1
Hawaii	other	2023-06-19	2
Illinois	other	2023-06-19	1
New Jersey	other	2023-06-19	2
Texas	other	2023-06-19	1
California	other	2023-06-20	3
